Target,Text
4,"@Sini74: I'll ask if the results were confidential and e-mail you, OK? Don't have to stick w/140 characters then! "
4,@SdPriceless it's like a dream if I Could I'd stary here forever  &amp; if you're into fashion it's even better all is touched by it 
4,@EmpressEricka take my brother!!! Get him out the house for me! 
4,http://twitpic.com/664ow - Day freee  almost back to normal
4,@officialcharice from a distance... 
4,Now that I have a camera on my phone I wanted to show everyone the love of my life I always talk about   http://twitpic.com/664ot
4,Is working on two project-plans...Damn I'm good at planning 
4,Spending my time with my little cousin Alondra  we are dope!
4,@meerasapra thats a nice cartoon but now a days I don't like coffee because of this vending machine  ha ha I stopped drinking too...
4,@windusa Check this out mate: http://bit.ly/5vLiT  Might help! 
4,":o @AdamLeber ALREADY ?? omg, oh well cant wait to see "
4,"Sometimes I feel like a vampire. Don't drink blood, just work better at night ... LOL "
4,Friday never fails to bring surprises.... 
4,Beautiful sunny day in London; might take the old laptop up on the roof and work in the sun. 
4,"Morning all, I wonder what today will hold  Isn't Julian Smith just amazing, and so self effacing and modest. I SO want him to win #bgt"
4,I see all my friends in uk are enjoying the weather today  enjoy it and have a great day x x x x
4,@DayLateFriend87  Its better because you are talking to me. ily
4,Pretty much just won my third game of beer pong with my amazing partner steve. Undefeated bitches. 
4,"Goodnight, just got off of the phone with jenn. &lt;3. Friday in 6 minutes! "
4,You guys are wonderful!  @ArnaudJacobs @Leabella @CateP36  -- Thanks for the #followfriday 
4,@ms_sula 9hr time diff. Sleeping. 
4,@Katibear ooh gonna have to remember that one 
4,@obama_binladen  sure tell me about the project that you received funding for! thats great news 
4,@dirty_dishes I've considered my own site but don't have time to keep up with Etsy and laundry etc. let alone this silliness 
4,"@kathyireland Well Kathy...Nice to meet you   I'm very un-famous, except with my grandkids..lol..They are 1 &amp; 4.  Grandma is famous!"
4,@moemoebean yes! that is my 15 year old pug named Baby! 
4,"@ssabz I love it. She's so frickin' weird it's not funny, but that's why I love her. "
4,"Hi everybody. The sun is shining, the birds are tweeting. It's looking beautiful out there "
4,"@mrswaggahimself I do sit dwn, lol, but i'm grown sir!! i cnt tell u wat to drink b/c yall neva hav wat i say "
4,@thedcd dork!! 
4,"its finally friday, had a crazy week. loooking forward to relaxing "
4,"OMFG...all you can eat meat at Fogo de Chao (Brazilian Steakhouse), I've died and gone to cow hell "
4,HOPEFULLY my last SoundScape rehearsal is in 6 hours and 5 minutes. I'm sure gonna miss it.....minus the 6 in the morning part 
4,@TheArabObserver I'm really looking forward to it 
4,"@tannwick ha ha, they are addictive I could sit on Nemesis all day "
4,is looking forward to #avenueq tonight... yes I still love puppets 
4,"@stevenwashuta  I have no idea who left the comment, but I like it! "
4,@ruhanirabin  gmorning 
4,@creativecaos same thing that I think 
4,@superficialgirl morning! I'm just settling in to bed 
4,@playspymaster I want an invite! Thanx 
4,I have no idea which licenses are for what. uh oh 
4,"@mediahunter you can certainly choose a good office location, can't you "
4,@MrsSOsbourne follow me 
4,Helping Roblox Community. 
4,Morning all. What a gorgeous day. Far too good to be at work 
4,"@woahitsandrew To relieve stress, I NAAAP !  Or read."
4,"@fake_vyvyan I have no idea whether yr yanking my chain right now or not, but yr piss funny.  Yr cool tho man, don�t worry so much."
4,@cyborgturkey i din't get to see u when i visited Ms. Rosa today. =( can i come by again? 
4,@sstarznrocketzz  lol you are an awesome cool nerd 
4,@Jessicaveronica what about a tour that includes Croatia? or anything remotely near? 
4,Hello to all my new followers! I feel so special! Really!!  I hope to keep ya entertained!!!
4,enjoying the night watching blink 182 videos 
4,@MeganCrossett I Love Your Picture  **HOT
4,Disney pixar's UP.  midnight showing.  http://twitpic.com/664p3
4,@leese you made me laugh out loud. 
4,flood in my fs! ahaha! 
4,"Also, goodbye "
4,damn twitter.. ok.. for realsies... going to bed now.. nighters 
4,OH: @Moonlightmile89 this would be a FML story for me but I see your point  http://tinyurl.com/m3djha
4,"@cognoscento You know our age difference doesn't seem that much now but in 1989, weren't you about 14? I turned 18 that year. Enough said "
4,"Last day at work today. A bit sad, but mostly awesome. I made cake! "
4,Congrats @Tech65 for another feature on Engadget!  (via @nicole85)
4,#assassinate is also trending because #spymaster lets you assassinate time 
4,"Morning~ Pretty sunny today. Installing the new Vocaloid, Megurine Luka! "
4,"but before that I have to go and visit the church .. so, I have to go ! .. "
4,"@movewithme NGL I WOULD PREFER ZEFRON OVER CHACE. CHACE IS PRETTY BUT BORING, LIKE RYAN ROSS  -is shot-"
4,@PlayboyMic alright my fellow pisces 
4,@mhisham lol i hav a dell desktop not a mini 
4,:@nashjain Let's see... Pyramids? 
4,@labellagorda wow those guys are still alive? i thought they all died! 
4,@Ianyb  - You still living on sandwiches 
4,@Fishoutofsea It's because twins are awesome. And musicals = win. 
4,@KNAUTICUS  thanks sugar
4,@1KrazyKorean Better than what? 
4,@WESaveTheWorld 
4,Eisteddfodd today in Cardiff bay... Come on down and see us! 
4,Buick City Complex. Mos def. 
4,"@edwintcg i am trying RM49 package. i can upgrade anytime, i suppose. "
4,Umm well waiting for the best 24 hours of my life haha! Me and my best buddy are having a wacky crazy slumber party 
4,"3 Hours of Sleep, then 8 Hours of Work, then 6 Hours of Nap. "
4,@jms_ agreed. Only barely SFW though 
4,I'm out. Good night people. 
4,"Btw, the was a cou[ple of weeks ago, I think "
4,@viva89 good luck! i hope it was successful. Mine is very much out the window &amp; i can't seem 2 get it back on track. Ha. Cant wait 2 c u! 
4,"@DomenicY i work evenings usually, so i never have to be awake before noon, and therefore am awake late for no real reason! "
4,@TikkaMadsen Goodnight  Thank you 
4,Raw apples are good for constipation   http://www.epictureperfect.net
4,"@JayneHowarth Aw, thanks "
4,Late nights with the fresh prince 
4,"@freshypanda Oh, I enjoy our conversations "
4,is looking forward to the long weekend!!! 
4,goodmorning twitter  just woke up..weird weather this morning
4,@bigenya nice seeing you again too  thanks for all the help! 
4,"@amazondotjon these songs are amazing, is it only on myspace? i would like it on my ipod "
4,@tahitianmom Saying I've been exclusionary lately? Maybe. 
4,"@martijnbeijk Hehe, working on it, working on it! Need to process the piles, and then send out all the to-do's "
4,tour?! dates posted soon 
4,@leo9018 whatever then suit yourself I see right through your lame excuses 
4,@jordanknight back to Beantown yet?  Isn't this ur usual Twitter time?  Hope ur getting some rest.  Good night  
4,@victorvitug show me pics. im curious... kiddie garden? 
4,i am still so tired how can one person sleep so much yet still be so tired? god its annoying lol 
4,"@conniegella Can we switch? I like the sun and hate the winter - for me spring and summer, maybe a bit of autumn is enough. "
4,@josephranseth You're Welcome 
4,@bellybeyond @meeabee @steelkey Thanks for the #FF  love 
4,"awesome weekend coming up  hermosa, carnival, party, more parties, bbq!"
4,"@KidFury well if you have milk chocolate, it is kind of healthy! Oh, who cares?!?!?!? "
4,@kaazunut Nice Work ! 
4,just finished memoirs of a geisha... so good 
4,I'm waiting for my momma to get home I've missed her  gooood night Twitter babies you all are in my prayers I love you&lt;3
4,"@shanselman I had to Bing her. (Okay, I love the name Bing, so sue me :-p). I didn't really like Rent. I did enjoy Avenue Q, though. "
4,Eating isawww again  It's really good!
4,@Odegard Great to meet you too! I look forward to more Estonia tutoring before my trip. 
4,Giving a thumbs up for Windows 7 RC0 
4,FF recommendations part II @gandhineha @fruitsofgaia (welcome  @LuisViadel @wutannage @Arjunananda @therealsecret @jaimaa @hawkdd
4,"@_J_A_M_E_S_ I guess its sorta like having children, it would be difficult if you had to choose. I know Tila talks to us on here "
4,Yay. Happy after the teleconference. 
4,@Becs I can't believe you actually won that. Congrats! You deserve it 
4,just got done watching 'dadnapped'  @David_Henrie is such a hottie  love him lol
4,"@randomknits Hey I am 34 and am the middle student age wise, you will do fine. I like the various age factor, makes for some good debates "
4,"@abguerraartist I could be wrong but I think its called weird. Then again, Id drink it if you gave it to me. "
4,@fabfatties night. sweet dreams 
4,"@haniballektress Well, technically the start of Fantastic, but you get my drift. "
4,totally swam with turtles today. 
4,@TheMonkeyBoy again in the gutter  #expectnothingless
4,"is happy that today is a good friday, don panic, be happy "
4,@winamot hallo 
4,orange ball was so much fun! got to meet a bunch of really cool people 
4,so much fun at the beach today!  and delicious dinner at @kimbononowowo's house!! i friggin love Mark and Josh!! I'm gonna miss them!! 
4,"@Carol_Zimmerli The universe just conspires to bring you back to photography all the time, doesn't it?  I've always loved images of dance."
4,Ah bless my wee gran. The funniest person... Endless amusement... Well @ least 4hrs worth  x
4,"@RobirobC hey gurl, how u doin tonite? "
4,Water Balloon Fight was soooo much fun today!!! with the novio and younger brother-in-laws  i totally can not catch &quot;ayyyyy Andrea&quot; lol
4,will you guys vote for my dress and give me 5 *****'s for this weekly contest? http://ustrendy.com/contest/ thanks! xo 
4,@aimizubouken @nazra hehe..yup that the format for writing formal letter..learn it at school 
4,"Mission accomplished. I've done enough revision for today, and on Sunday I'll work on my project. It's turning out nicely "
4,relieved  things are going smoothly now
4,"@moble thank u SO much,I didnt see ur tweet until now,have no idea how I missed it!thanx 4 the follow,hope 2 interact w/ u in the future! "
4,"@snkysndsystm it may be cold outside but we'll turn the Bedford into a furnace! Going to be massive, Chch is amped. "
4,I think jandi's clothes in the show are damn cute. Jihu=pretty boy.  - http://tweet.sg
4,@tanikargh ^___^ some of them are hilarious 
4,"@MissKellyO I'm totally following your mum, she's all kinds of awesome!  What a good daughter, getting the whole family involved.  "
4,"@Spudski Just look when people are playing them and read what they say before the hash tag search, you'll get it. "
4,just got back from school.  SHEMMS!! Summer class has been officially ended.  http://plurk.com/p/wxsgy
4,@30SECONDSTOMARS: Thank's for posting these videos .... Your are so funny and crazy .... I would yo be with you!! Now I go to work 
4,Also: Gonna tell Belgin to get a twitter tomorrow so I can see her Chuck thoughts. They're rather entertaining 
4,"@ShedB4bed OF COURSE! after all that partying last night! i kid, i kid. take something and rest  we don't want you feeling bad hun!"
4,@Cookleta hahah tht's they i am... 
4,@citrusandcandy oh really? thats impressive 
4,"oopsie. I got slightly ahead of schedule on gsoc  that's good though, because week 3 may take 2 weeks in reality. and there's scripty too"
4,"2 a.m. already, where did the night go? Goodnight Twitterland "
4,"Wishing @stefsull and @garazi the best of luck for their keynote at the Spring &lt;br /&gt; Conference. Knock 'em dead, guys! "
4,lost the jonas livechat -.- but tonight was one of the best nights in my lifee 
4,In the line for indy 
4,waiting for the Panthers to kick arse over the Dragons!!! 
4,"Heh. Looked at http://myhandle.com/ per @stephenfry and... as usual, it slams to a halt.  It's going to be a verb soon, like slashdotted."
4,@putmynamehere aww! that's so cute.  my other crush too. my cousin's thought he's my bf! coz his my partner on our prom. and were very ...
4,My audition last night went great! I hope they pick meeeee 
4,smokin with babe...high as fuck...running to mcdees...yumm chicken nuggets 
4,@VeronicaSanchez  wasn't she the cutest thing ever....while until Riann. i think that where she gets her good looks 
4,"Good morning all! Been up since 5:30am, and it's a beautiful start to the day here in #Somerset "
4,@pradster13 aur Chacha Chowdhary ka dimag computer se tej chalta hain! But can he solve the case by tweeting in 140 char.  #comics # india
4,@burningman thanks for the link. this is my first year there  greetings from germany!
4,@PMSHarlequin I never thought I would be emailing the Pink show about masturbation. It's a good day 
4,I love it when you have coffee and @UpdharmaDown when it rains. The feeling's just incomparable. 
4,@stephenfry we used to use handles in the days of CB radio 
4,@kathyireland  Thank you!  Nothing better than kisses from the babies!
